ID,CourseContentId,IdContent,QuestionType,QuestionContent,AAnsver,BAnswer,CAnswer,DAnswer,Answer,ResultAnswer
74,Module 5. Giải quyết vấn đề,5,4,Lỗi #VALUE! trong Google Sheets thường xuất hiện do nguyên nhân gì?,Sai định dạng dữ liệu trong công thức (ví dụ: cộng một số với một chữ),In tài liệu ra và giửi cho mọi người chỉnh sửa bằng tay rồi tổng hợp lại,Hướng dẫn quy trình rà soát và đánh giá tài nguyên nội dung đã có.,Phục hồi hệ thống nhanh nhất có thể sau khi một cuộc tấn công xảy ra.,A,Sai định dạng dữ liệu trong công thức (ví dụ: cộng một số với một chữ)
75,Module 5. Giải quyết vấn đề,5,4,"Khi dữ liệu tiếng Việt bị mất dấu hoặc hiển thị ký tự lạ, nguyên nhân thường là do ô đang được định dạng là gì và cách khắc phục?","Định dạng là Text, cần chuyển sang Date","Định dạng là Number, cần chuyển về Text","Định dạng là Date, cần chuyển sang Number","Định dạng là Percentage, cần chuyển về Text",B,"Định dạng là Number, cần chuyển về Text"
76,Module 5. Giải quyết vấn đề,5,4,Phím tắt nào được dùng để xem danh sách tất cả các phím tắt trong Google Sheets?,Ctrl + C,Ctrl + S,Ctrl + D,Ctrl + /,D,Ctrl + /
77,Module 5. Giải quyết vấn đề,5,4,Phím tắt Ctrl + D trong Google Sheets có chức năng gì?,Xóa ô hiện tại,Sao chép ô phía trên,In đậm chữ trong ô,Add another sort column,B,Sao chép ô phía trên
78,Module 5. Giải quyết vấn đề,5,4,"Mục đích chính của tính năng ""Lọc"" (Filter) trong Google Sheets là gì?",Kẻ tấn công sử dụng lỗi chính tả trong mật khẩu để làm cho chúng khó đoán hơn.,Chỉ hiển thị dữ liệu thỏa mãn một điều kiện nhất định và ẩn các dòng không phù hợp,Thu thập càng nhiều dữ liệu càng tốt để phục vụ cho các mục đích trong tương lai.,Việc tái chế một sản phẩm lại tốn nhiều năng lượng hơn là sản xuất một sản phẩm mới.,B,Chỉ hiển thị dữ liệu thỏa mãn một điều kiện nhất định và ẩn các dòng không phù hợp
79,Module 5. Giải quyết vấn đề,5,4,"Tính năng ""Sắp xếp"" (Sort) khác với ""Lọc"" (Filter) ở điểm nào?",Chỉ những cá nhân được chấp thuận mới có thể truy cập thông tin.,Các trang web khác nhau có yêu cầu về độ phức tạp mật khẩu khác nhau.,"Sắp xếp thay đổi thứ tự các dòng, còn Lọc ẩn các dòng không phù hợp",Quét hệ thống để tìm kiếm các lỗ hổng bảo mật và đề xuất các bản vá.,C,"Sắp xếp thay đổi thứ tự các dòng, còn Lọc ẩn các dòng không phù hợp"
80,Module 5. Giải quyết vấn đề,5,4,"Để tạo một bộ lọc trong Google Sheets, sau khi chọn vùng dữ liệu, bạn cần vào menu nào?",File,Edit,Insert,Data,D,Data
81,Module 5. Giải quyết vấn đề,5,4,Biểu tượng nào xuất hiện trên dòng tiêu đề sau khi bạn tạo một bộ lọc?,Hình cái kéo,Hình cái bút,Hình cái phễu,Hình ngôi sao,C,Hình cái phễu
82,Module 5. Giải quyết vấn đề,5,4,"Để lọc và chỉ hiển thị các sinh viên có điểm lớn hơn 8.0, bạn nên sử dụng tùy chọn nào?",Chỉ sử dụng các công nghệ số cơ bản.,Filter by condition (Lọc theo điều kiện),Sự cần thiết của việc có một đội ngũ lớn,Quy trình áp dụng giấy phép bản quyền,B,Filter by condition (Lọc theo điều kiện)
83,Module 5. Giải quyết vấn đề,5,4,"Khi sắp xếp một bảng dữ liệu, tại sao bạn cần chọn toàn bộ bảng thay vì chỉ một cột?",Cung cấp thông tin để xác minh danh tính của họ,"Để tránh làm dữ liệu bị lệch dòng, sai thông tin",Các tệp tin video ngắn được đăng tải trên TikTok,Máy tính cá nhân (PC) và máy tính xách tay (laptop).,B,"Để tránh làm dữ liệu bị lệch dòng, sai thông tin"
84,Module 5. Giải quyết vấn đề,5,4,"Để sắp xếp dữ liệu theo nhiều cấp (ví dụ: sắp xếp theo Lớp trước, sau đó sắp xếp theo Điểm), bạn nên dùng tính năng nào?",Bắt buộc tất cả các trung tâm dữ liệu phải tự sản xuất năng lượng.,Tốc độ mã hóa và giải mã chậm hơn so với thuật toán bất đối xứng.,Advanced range sorting options (Tùy chọn sắp xếp dải ô nâng cao),Tạo ra một lượng lớn rác thải điện tử từ các thiết bị đào lỗi thời.,C,Advanced range sorting options (Tùy chọn sắp xếp dải ô nâng cao)
85,Module 5. Giải quyết vấn đề,5,4,"Khi sắp xếp một bảng có dòng tiêu đề, bạn cần tick vào tùy chọn nào để không sắp xếp dòng đầu tiên?",Chỉ dùng trong các cuộc trò chuyện riêng tư,"Tạo môi trường giao tiếp văn minh, lịch sự",Tài liệu phải có nhiều thuật ngữ khó hiểu,Data has header row (Dữ liệu có hàng tiêu đề),D,Data has header row (Dữ liệu có hàng tiêu đề)
86,Module 5. Giải quyết vấn đề,5,4,Một trong những lỗi thường gặp khi lọc và sắp xếp dữ liệu là gì?,"Chỉ chọn một cột để sắp xếp, khiến dữ liệu bị lệch dòng",Các kim loại khó khai thác và đòi hỏi công nghệ cao.,Mọi người làm việc độc lập và báo cáo kết quả cuối cùng,Tốc độ mã hóa nhanh hơn và tốn ít tài nguyên hệ thống hơn.,A,"Chỉ chọn một cột để sắp xếp, khiến dữ liệu bị lệch dòng"
87,Module 5. Giải quyết vấn đề,5,4,"Tính năng ""Filter View"" (Chế độ xem bộ lọc) hữu ích trong trường hợp nào?","Sử dụng tính năng ""Comment"" hoặc ""Suggesting"" để đề xuất sửa đổi và tag người liên quan",Việc sử dụng các ứng dụng y tế trên điện thoại thông minh để theo dõi sức khỏe.,Kẻ tấn công tìm kiếm định nghĩa của các từ liên quan đến người dùng để đoán mật khẩu.,Khi bạn làm việc nhóm và muốn lọc theo cách riêng mà không ảnh hưởng đến người khác,D,Khi bạn làm việc nhóm và muốn lọc theo cách riêng mà không ảnh hưởng đến người khác
88,Module 5. Giải quyết vấn đề,5,4,"Để tạo một bộ lọc riêng không ảnh hưởng đến bảng gốc, bạn vào ""Data"" và chọn mục nào?",Đánh giá độ phù hợp của nội dung.,Gửi tệp qua email cho từng người một,Filter views (Chế độ xem bộ lọc),Được dịch sang tất cả các ngôn ngữ,C,Filter views (Chế độ xem bộ lọc)
89,Module 5. Giải quyết vấn đề,5,4,Tại sao cần trực quan hóa dữ liệu bằng biểu đồ?,"Kích thích não bộ, làm cho người dùng cảm thấy tỉnh táo và khó ngủ hơn.","Để biến các con số thành hình ảnh trực quan, dễ nhận ra xu hướng và so sánh",Khuyến khích người tiêu dùng liên tục mua các sản phẩm mới để thúc đẩy kinh tế.,Kẻ tấn công sử dụng lỗi chính tả trong mật khẩu để làm cho chúng khó đoán hơn.,B,"Để biến các con số thành hình ảnh trực quan, dễ nhận ra xu hướng và so sánh"
90,Module 5. Giải quyết vấn đề,5,4,"Loại biểu đồ nào phù hợp nhất khi muốn so sánh các giá trị khác nhau, ví dụ như điểm trung bình của các môn học?",Biểu đồ tròn (Pie Chart),Biểu đồ đường (Line Chart),Biểu đồ cột (Column Chart),Biểu đồ vùng (Area Chart),C,Biểu đồ cột (Column Chart)
91,Module 5. Giải quyết vấn đề,5,4,"Để thể hiện sự thay đổi của dữ liệu theo thời gian, chẳng hạn như điểm số qua từng kỳ học, loại biểu đồ nào là phù hợp nhất?",Biểu đồ tròn (Pie Chart),Biểu đồ đường (Line Chart),Biểu đồ cột (Column Chart),Biểu đồ thanh (Bar Chart),B,Biểu đồ đường (Line Chart)
92,Module 5. Giải quyết vấn đề,5,4,"Khi muốn hiển thị tỷ lệ phần trăm của các thành phần trong một tổng thể, ví dụ như tỷ lệ sinh viên đạt loại Giỏi, Khá, Trung bình, bạn nên dùng biểu đồ nào?",Biểu đồ tròn (Pie Chart),Biểu đồ đường (Line Chart),Biểu đồ cột (Column Chart),Biểu đồ thanh (Bar Chart),A,Biểu đồ tròn (Pie Chart)
93,Module 5. Giải quyết vấn đề,5,4,Biểu đồ thanh (Bar Chart) nằm ngang thường được ưu tiên hơn biểu đồ cột khi nào?,Khi dữ liệu thay đổi theo thời gian,Khi muốn thể hiện tỷ lệ phần trăm,Khi tên các đối tượng so sánh quá dài,Khi chỉ có hai nhóm dữ liệu để so sánh,C,Khi tên các đối tượng so sánh quá dài
94,Module 5. Giải quyết vấn đề,5,4,Bước đầu tiên để tạo một biểu đồ trong Google Sheets là gì?,Flickr (với bộ lọc giấy phép),Chọn vùng dữ liệu muốn vẽ biểu đồ,Tùy chỉnh màu sắc và tiêu đề,Những bức tường của một ngôi nhà.,B,Chọn vùng dữ liệu muốn vẽ biểu đồ
95,Module 5. Giải quyết vấn đề,5,4,"Sau khi Google Sheets tự động tạo một biểu đồ mặc định, bạn có thể thay đổi loại biểu đồ ở đâu?",Tranh luận triệt để nếu không cùng quan điểm với mình,Dễ dàng xử lý bằng các công cụ phân tích thông thường.,"Trong khung chỉnh sửa biểu đồ bên phải, phần ""Chart type""",Tập hợp các tệp tính toán Excel đã được phân loại cụ thể,C,"Trong khung chỉnh sửa biểu đồ bên phải, phần ""Chart type"""
96,Module 5. Giải quyết vấn đề,5,4,"Để điều chỉnh tiêu đề, màu sắc, phông chữ của biểu đồ, bạn cần nhấn vào tab nào trong cửa sổ chỉnh sửa?",Hạn chế chia sẻ tài liệu,Thông tin bị ẩn danh,Customize (Tùy chỉnh),Công cụ dịch thuật,C,Customize (Tùy chỉnh)
97,Module 5. Giải quyết vấn đề,5,4,"Khi đọc một biểu đồ, yếu tố nào cần được chú ý để hiểu biểu đồ đang thể hiện điều gì?",Báo cáo họ với quản trị viên hệ thống,Quản lý mật khẩu và quyền riêng tư.,Cung cấp thông tin chính xác và khách quan,"Trục tung, trục hoành, và các chú thích",D,"Trục tung, trục hoành, và các chú thích"
98,Module 5. Giải quyết vấn đề,5,4,Một trong những lỗi thường gặp khi tạo biểu đồ là gì?,Không quan tâm đến quyền riêng tư và chia sẻ mọi thông tin cá nhân.,"Không có tiêu đề, khiến người đọc không hiểu biểu đồ nói về cái gì",Một người hoặc yếu tố có sức mạnh để thực hiện một mối đe dọa.,Cung cấp hướng dẫn sửa chữa chi tiết cho tất cả các loại thiết bị.,B,"Không có tiêu đề, khiến người đọc không hiểu biểu đồ nói về cái gì"
99,Module 5. Giải quyết vấn đề,5,4,"Theo mẹo trình bày biểu đồ chuyên nghiệp, bạn nên làm gì?",Sử dụng càng nhiều màu sắc và hiệu ứng càng tốt,Hệ thống các bảng biểu hiển thị trên phần mềm Excel,"Chỉ hiển thị thông tin cần thiết, tránh gây rối mắt","Một kho tài nguyên hoàn toàn miễn phí, không điều kiện.",C,"Chỉ hiển thị thông tin cần thiết, tránh gây rối mắt"
100,Module 5. Giải quyết vấn đề,5,4,"Theo tài liệu, tại sao sinh viên cần cải tiến quy trình học tập và làm việc bằng công cụ số?",Tranh luận công khai trên kênh chat chung cho đến khi có người thắng cuộc,"Vì các quy trình thủ công thường tốn thời gian, dễ quên và dễ sai sót",Sức khỏe thể chất và tâm lý của người dùng khi tương tác với công nghệ.,Cung cấp hướng dẫn sửa chữa chi tiết cho tất cả các loại thiết bị.,B,"Vì các quy trình thủ công thường tốn thời gian, dễ quên và dễ sai sót"
101,Module 5. Giải quyết vấn đề,5,4,Bước đầu tiên để cải tiến một quy trình là gì?,Phải chia sẻ tác phẩm gốc cho ít nhất hai người khác,Tạo ra nhiều rác thải điện tử từ các thiết bị khai thác.,Liệt kê các bước trong quy trình hiện tại để hiểu rõ nó,Bỏ qua quy trình cũ và làm theo cách hoàn toàn mới,C,Liệt kê các bước trong quy trình hiện tại để hiểu rõ nó
102,Module 5. Giải quyết vấn đề,5,4,Việc vẽ sơ đồ hoặc lập bảng mô tả quy trình hiện tại giúp ích gì?,Luôn bật chế độ đồng bộ hóa tự động cho tất cả các ứng dụng.,"Giúp nhìn thấy rõ chỗ nào đang làm mất thời gian, gây chậm trễ",Cho nạn nhân thấy rằng nhiều người khác cũng đã làm như vậy.,Kẻ tấn công gửi email lừa đảo để người dùng tự tiết lộ mật khẩu.,B,"Giúp nhìn thấy rõ chỗ nào đang làm mất thời gian, gây chậm trễ"
103,Module 5. Giải quyết vấn đề,5,4,"Công cụ nào phù hợp nhất để lập kế hoạch nhóm, theo dõi tiến độ và cho phép nhiều người cùng chỉnh sửa một tài liệu?",Các cuộc họp mặt trực tiếp,"Type, Rating, Artist, Size",Google Sheets / Google Docs,Vì Video A có thể chứa virus,C,Google Sheets / Google Docs
104,Module 5. Giải quyết vấn đề,5,4,"Để tạo lịch nhắc việc cá nhân hoặc nhóm, chẳng hạn như nhắc lịch nộp bài, bạn nên sử dụng công cụ nào?",Im lặng và chấp nhận,Các quy tắc về an ninh mạng,Ngôn ngữ lập trình C#.,Google Calendar / To Do,D,Google Calendar / To Do
105,Module 5. Giải quyết vấn đề,5,4,"Công cụ nào được dùng để thu thập ý kiến, làm khảo sát nhóm hoặc tạo form đăng ký và tự động tổng hợp kết quả vào bảng tính?",Google Docs,Google Calendar,Google Forms,Notion,C,Google Forms
106,Module 5. Giải quyết vấn đề,5,4,"Evernote, Notion, và OneNote là những công cụ mạnh mẽ dùng để làm gì?",Khả năng tương tác với các ứng dụng di động.,"Ghi chú số (lưu văn bản, hình ảnh, liên kết)",Một phần mềm chỉnh sửa video chuyên nghiệp,Không thể được sử dụng để tạo chữ ký số.,B,"Ghi chú số (lưu văn bản, hình ảnh, liên kết)"
107,Module 5. Giải quyết vấn đề,5,4,"Theo quy trình 6 bước để triển khai một giải pháp cải tiến, sau khi ""Đề xuất công cụ phù hợp"", bước tiếp theo là gì?","Dữ liệu sinh trắc học như vân tay, khuôn mặt.",Đọc kỹ toàn bộ tin nhắn trước khi trả lời,Làm cho quy trình trông chuyên nghiệp hơn,Thử áp dụng trong thời gian ngắn (1 tuần),D,Thử áp dụng trong thời gian ngắn (1 tuần)
108,Module 5. Giải quyết vấn đề,5,4,"Trong tình huống minh họa về việc học nhóm, giải pháp nào đã được áp dụng để giải quyết vấn đề ""quên lịch hẹn tập luyện""?",Dùng Google Sheets để ghi chú,Dùng Google Calendar để hẹn ngày,Dùng Google Drive để lưu slide,Dùng Google Forms để khảo sát,B,Dùng Google Calendar để hẹn ngày
109,Module 5. Giải quyết vấn đề,5,4,Một trong những điểm chưa hiệu quả thường thấy trong các quy trình làm việc thủ công là gì?,Tạo các bản trình chiếu phức tạp,Chỉ là địa chỉ email của một người,"Ghi chú bị thất lạc, không hệ thống",Dễ dàng thu thập thông tin từ nhiều người,C,"Ghi chú bị thất lạc, không hệ thống"
110,Module 5. Giải quyết vấn đề,5,4,Lợi ích chính của việc sử dụng Google Sheets/Docs trong làm việc nhóm là gì?,Chỉ một người có thể chỉnh sửa tại một thời điểm,Ảnh hưởng đến danh tiếng và uy tín cá nhân trong đời thực,Tạo ra rô bốt có khả năng di chuyển và tương tác vật lý.,"Dễ chia sẻ, mọi người cùng chỉnh sửa được, lưu tự động",D,"Dễ chia sẻ, mọi người cùng chỉnh sửa được, lưu tự động"
111,Module 5. Giải quyết vấn đề,5,4,"Theo tài liệu, việc ứng dụng giải pháp số giúp chuyển đổi trải nghiệm làm việc nhóm từ trạng thái nào sang trạng thái nào?",Từ phức tạp sang đơn giản,Từ tốn kém sang miễn phí,Từ rối rắm sang trật tự,Quan sát cấu trúc trang,C,Từ rối rắm sang trật tự
112,Module 5. Giải quyết vấn đề,5,4,Lợi ích đầu tiên được đề cập khi áp dụng công cụ số vào làm việc nhóm là gì?,Xây dựng chính sách y tế công cộng.,Tiết kiệm thời gian và công sức,Thành thạo ít nhất hai ngoại ngữ,Người đánh giá chính xác nhất.,B,Tiết kiệm thời gian và công sức
113,Module 5. Giải quyết vấn đề,5,4,"Theo ví dụ định lượng, một nhóm 4 người đã tiết kiệm được bao nhiêu giờ làm việc khi dùng Google Sheets để theo dõi nhiệm vụ thay vì họp nhiều buổi?",1-2 giờ,2-4 giờ,4-6 giờ,6-8 giờ,C,4-6 giờ
114,Module 5. Giải quyết vấn đề,5,4,"Việc lưu trữ tài liệu trên đám mây (Google Drive, Notion) mang lại lợi ích gì?",Hệ thống PKES bị gây nhiễu (jamming) khiến nó tự động mở khóa.,Kể cho họ nghe những câu chuyện tương tự để họ cảm thấy tốt hơn.,Mọi thành viên có thể chỉnh sửa cùng lúc và truy cập từ bất cứ đâu,Cần hỏi ý kiến và nhận được đồng ý của các thành viên mới chia sẻ,C,Mọi thành viên có thể chỉnh sửa cùng lúc và truy cập từ bất cứ đâu
115,Module 5. Giải quyết vấn đề,5,4,Sử dụng Google Sheets để phân công công việc với cột deadline và trạng thái cụ thể giúp đạt được lợi ích gì?,Tăng độ chính xác và giảm sai sót,Khiến công việc trở nên phức tạp hơn,Làm các thành viên dễ quên deadline hơn,Dễ gây nhầm lẫn về nhiệm vụ,A,Tăng độ chính xác và giảm sai sót
116,Module 5. Giải quyết vấn đề,5,4,"Lợi ích ""Tăng tính minh bạch và khả năng theo dõi"" có nghĩa là gì?",Trả lời email để xác nhận thông tin trước khi thực hiện bất kỳ hành động nào.,Thu thập càng nhiều dữ liệu càng tốt để phục vụ cho các mục đích trong tương lai.,"Mọi người có thể thấy ai đang làm gì, làm đến đâu và xem được lịch sử chỉnh sửa",Bất cứ thứ gì có thể được tìm thấy và lập chỉ mục bởi một công cụ tìm kiếm.,C,"Mọi người có thể thấy ai đang làm gì, làm đến đâu và xem được lịch sử chỉnh sửa"
117,Module 5. Giải quyết vấn đề,5,4,"Khi áp dụng công cụ số, quy trình làm việc được cải thiện như thế nào so với việc nhắc miệng?",Bảng thống kê doanh thu được xuất ra từ hệ thống máy tính,Môi giới cho các cuộc tấn công mạng giữa các quốc gia.,Có thể lên lịch trên Google Calendar có nhắc nhở tự động,Để mua các phần mềm và giấy phép bản quyền đắt tiền.,C,Có thể lên lịch trên Google Calendar có nhắc nhở tự động
118,Module 5. Giải quyết vấn đề,5,4,"So với việc mỗi người sửa một bản slide riêng, giải pháp số hóa đề xuất điều gì?",Dữ liệu được thu thập từ các trang mạng xã hội.,Các tệp tin bảng tính Excel được lưu trữ trên máy,Sửa chung trên một file Google Slides duy nhất,Một phần mềm giúp kiểm tra bản quyền tự động.,C,Sửa chung trên một file Google Slides duy nhất
119,Module 5. Giải quyết vấn đề,5,4,"Khi trình bày lợi ích của một giải pháp số, bạn nên làm gì để tăng tính thuyết phục?",Làm cho nội dung trở nên độc đáo và khác biệt.,Một loại giấy phép phải đăng ký để được bảo hộ.,Đưa số liệu so sánh thời gian tiết kiệm được,Kiểm tra xem một điều kiện có đúng hay không.,C,Đưa số liệu so sánh thời gian tiết kiệm được
120,Module 5. Giải quyết vấn đề,5,4,"Trong tình huống thực tế của nhóm bạn Ngọc, sau khi áp dụng Google Docs và Google Calendar, kết quả đạt được là gì?",Phân tích các loại rác thải để hiểu về thói quen tiêu dùng của một tổ chức.,Kẻ tấn công sử dụng các từ trong nhiều ngôn ngữ khác nhau để đoán mật khẩu.,"Bài viết liền mạch, hoàn thành đúng hạn và được giảng viên đánh giá cao",Giữ lại dữ liệu vô thời hạn ngay cả khi đã hoàn thành mục đích sử dụng.,C,"Bài viết liền mạch, hoàn thành đúng hạn và được giảng viên đánh giá cao"
