ID,CourseContentId,IdContent,QuestionType,QuestionContent,AAnsver,BAnswer,CAnswer,DAnswer,Answer,ResultAnswer
61,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,Việc sử dụng mạng riêng ảo (VPN) khi làm việc từ xa quan trọng vì,In tài liệu ra và giửi cho mọi người chỉnh sửa bằng tay rồi tổng hợp lại,"Mã hóa kết nối của bạn, bảo vệ dữ liệu khỏi bị nghe trộm trên mạng công cộng",Việc sử dụng các ứng dụng y tế trên điện thoại thông minh để theo dõi sức khỏe.,Kẻ tấn công đoán ngẫu nhiên mật khẩu trực tiếp trên trang web đăng nhập.,B,"Mã hóa kết nối của bạn, bảo vệ dữ liệu khỏi bị nghe trộm trên mạng công cộng"
62,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"""Vishing"" là hình thức tấn công mạng thông qua",Thư điện tử (email),Tin nhắn văn bản (SMS),Cuộc gọi thoại giả mạo,Phần mềm độc hại,C,Cuộc gọi thoại giả mạo
63,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"""Doxing"" là hình thức bạo lực mạng nào?",Sử dụng các vật liệu thân thiện với môi trường để sản xuất thiết bị.,Sử dụng chung một thiết bị để truy cập nhiều tài khoản khác nhau.,Công khai thông tin cá nhân của người khác mà không có sự cho phép,Cung cấp hướng dẫn sửa chữa chi tiết cho tất cả các loại thiết bị.,C,Công khai thông tin cá nhân của người khác mà không có sự cho phép
64,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Theo pháp luật Việt Nam, hành vi cung cấp, chia sẻ thông tin giả mạo, sai sự thật trên mạng có thể bị phạt tiền ở mức nào?","1.000.000 đến
65:  2.000.000 đồng","5.000.000 đến
66:  10.000.000 đồng","10.000.000 đến
67: 20.000.000 đồng","50.000.000 đến
68:  70.000.000 đồng",C,"10.000.000 đến
69: 20.000.000 đồng"
70,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Khi làm việc với các nhóm đa văn hóa, yếu tố nào cần được đặc biệt lưu ý?","Tôn trọng sự khác biệt về múi giờ, ngôn ngữ, ngày lễ và phong cách làm việc",Gửi ngay một email xin lỗi đến tất cả mọi người trong danh sách liên lạc,Kẻ tấn công sử dụng lỗi chính tả trong mật khẩu để làm cho chúng khó đoán hơn.,"Kích thích não bộ, làm cho người dùng cảm thấy tỉnh táo và khó ngủ hơn.",A,"Tôn trọng sự khác biệt về múi giờ, ngôn ngữ, ngày lễ và phong cách làm việc"
71,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,Sự chậm trễ trong phản hồi từ một thành viên ở múi giờ khác thường nên được,Gửi ngay một email xin lỗi đến tất cả mọi người trong danh sách liên lạc,"Hiểu và thông cảm, không nên gửi email nhắc liên tục ngoài giờ làm của họ",Gây ô nhiễm nguồn nước do sử dụng hóa chất trong quá trình khai thác.,Đảm bảo công ty tuân thủ tất cả các quy định pháp lý về bảo vệ dữ liệu.,B,"Hiểu và thông cảm, không nên gửi email nhắc liên tục ngoài giờ làm của họ"
72,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Trong môi trường đa văn hóa, việc sử dụng tiếng lóng, thành ngữ địa phương nên",Sinh viên hiểu về các loại giấy phép bản quyền.,Tập hợp các loại dữ liệu thô chưa hề được đem tổ chức,Tạo ra cảm giác tin cậy và quen thuộc với nạn nhân.,Nên hạn chế vì có thể gây khó hiểu cho một số người,D,Nên hạn chế vì có thể gây khó hiểu cho một số người
73,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Khi có xung đột trong nhóm trực tuyến, cách giải quyết PHÙ HỢP nhất là",Tranh luận công khai trên kênh chat chung cho đến khi có người thắng cuộc,Chuyển sang một cuộc gọi video riêng tư để thảo luận trực tiếp và tìm giải pháp,Kẻ tấn công sử dụng lỗi chính tả trong mật khẩu để làm cho chúng khó đoán hơn.,Bất cứ thứ gì có thể được tìm thấy và lập chỉ mục bởi một công cụ tìm kiếm.,B,Chuyển sang một cuộc gọi video riêng tư để thảo luận trực tiếp và tìm giải pháp
74,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"""Văn hóa phản hồi"" lành mạnh trong môi trường số KHÔNG bao gồm","Sản phẩm (Products), Con người (People), Chính sách (Policies).",Tháo dỡ các thiết bị cũ để lấy các linh kiện còn sử dụng được.,Đưa ra phản hồi tiêu cực trước toàn bộ nhóm mà không báo trước,Các mối quan hệ xã hội được hình thành và duy trì qua mạng.,C,Đưa ra phản hồi tiêu cực trước toàn bộ nhóm mà không báo trước
75,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Khi thuyết trình trực tuyến cho một nhóm đa văn hóa, bạn nên",Kẻ tấn công đoán ngẫu nhiên mật khẩu trực tiếp trên trang web đăng nhập.,In tài liệu ra và giửi cho mọi người chỉnh sửa bằng tay rồi tổng hợp lại,"Nói chậm rãi, rõ ràng và sử dụng hình ảnh/minh họa trực quan để hỗ trợ",Tìm kiếm các thiết bị điện tử cũ bị vứt bỏ để sửa chữa và bán lại.,C,"Nói chậm rãi, rõ ràng và sử dụng hình ảnh/minh họa trực quan để hỗ trợ"
76,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Trong môi trường số, ""sự hiện diện"" (Presence) của bạn thường được thể hiện qua",Trạng thái trực tuyến (Online/Away/Do Not Disturb) trên các ứng dụng,Phục hồi hệ thống nhanh nhất có thể sau khi một cuộc tấn công xảy ra.,Tham gia vào các nhóm để công kích những người có ý kiến trái chiều.,Cung cấp các bộ công cụ khai thác (exploit kits) cho Script Kiddies.,A,Trạng thái trực tuyến (Online/Away/Do Not Disturb) trên các ứng dụng
77,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Khi một thành viên mới tham gia nhóm từ xa, cách tốt nhất để giúp họ hòa nhập là:",Bình luận công khai trên bài đăng của họ để hỏi xem có chuyện gì xảy ra.,"Tổ chức một buổi giới thiệu chào mừng, giao một người cố vấn hỗ trợ họ",Tạo ra một lượng lớn rác thải điện tử từ các thiết bị đào lỗi thời.,Cung cấp thông tin cá nhân của đối tượng mục tiêu để mọi người biết,B,"Tổ chức một buổi giới thiệu chào mừng, giao một người cố vấn hỗ trợ họ"
78,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Giá trị cốt lõi của ""hợp tác"" trong môi trường số là","Sử dụng tính năng ""Comment"" hoặc ""Suggesting"" để đề xuất sửa đổi và tag người liên quan",Kẻ tấn công sửa lỗi chính tả trên các trang web để làm cho chúng trông hợp pháp hơn.,Thu thập càng nhiều dữ liệu càng tốt để phục vụ cho các mục đích trong tương lai.,"Cùng nhau làm việc hướng tới một mục tiêu chung, chia sẻ ý tưởng và hỗ trợ lẫn nhau",D,"Cùng nhau làm việc hướng tới một mục tiêu chung, chia sẻ ý tưởng và hỗ trợ lẫn nhau"
79,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,Dịch vụ công trực tuyến là gì?,Sử dụng từ viết tắt trong khi nhắn tin với bạn bè thân thiết.,Việc cung cấp các dịch vụ hành chính công thông qua nền tảng số,Tìm kiếm các thiết bị điện tử cũ bị vứt bỏ để sửa chữa và bán lại.,Sử dụng tất cả các ứng dụng và thiết bị có sẵn một cách tối đa.,B,Việc cung cấp các dịch vụ hành chính công thông qua nền tảng số
80,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,Đâu là một trong những quyền của công dân khi sử dụng dịch vụ công trực tuyến?,Quyền yêu cầu xử lý hồ sơ ngay lập tức,Nội dung phải thiên về bán hàng,Quyền theo dõi tiến độ xử lý hồ sơ,"Google Chrome, Safari, Firefox.",C,Quyền theo dõi tiến độ xử lý hồ sơ
81,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,Đâu là một trong những nghĩa vụ của công dân khi sử dụng dịch vụ công trực tuyến?,Cung cấp thông tin trung thực và đầy đủ,"Quá trình ""lắp ráp"" các bộ phận có sẵn.",Phê bình thô tục qua hệ thống phản hồi,Giấy phép bản quyền và cách ghi nguồn,A,Cung cấp thông tin trung thực và đầy đủ
82,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Bước đầu tiên trong quy trình phản ánh, kiến nghị qua nền tảng số là gì?",Thu thập rác thải để tái chế và bảo vệ môi trường.,Khi bạn làm việc một mình và không chia sẻ file,Ghi nhận hiện trạng một cách khách quan và xác thực,Vì đó là yêu cầu bắt buộc của tất cả các môn học,C,Ghi nhận hiện trạng một cách khách quan và xác thực
83,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Khi góp ý chính sách trực tuyến, nguyên tắc quan trọng cần tuân thủ là gì?",Cho nạn nhân thấy rằng nhiều người khác cũng đã làm như vậy.,"Dùng ngôn ngữ xây dựng, dựa trên cơ sở pháp lý và thực tiễn",Vứt bỏ các thiết bị cũ vào thùng rác tái chế thông thường.,Bảng tính thống kê và liệt kê giá trị đơn chiếc của sản phẩm,B,"Dùng ngôn ngữ xây dựng, dựa trên cơ sở pháp lý và thực tiễn"
84,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Trong các cuộc thảo luận nghiêm túc về chính sách, hành vi nào thể hiện trách nhiệm của một công dân số?",Tối ưu hóa hiệu suất của chương trình.,Sử dụng danh tính thật (chính danh),Gây ra sự gián đoạn và hoảng loạn.,Giao diện chương trình có màu sắc mới,B,Sử dụng danh tính thật (chính danh)
85,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Khi tranh luận trên mạng, thay vì công kích cá nhân, người dùng nên làm gì?","Tranh luận dựa trên lý lẽ, bằng chứng",Dừng cuộc tranh luận ngay lập tức,Chấp nhận mọi ý kiến của người khác,Tinh chỉnh các thuật toán lập trình.,A,"Tranh luận dựa trên lý lẽ, bằng chứng"
86,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,Trang web nào được đề cập là nền tảng đáng tin cậy để tra cứu văn bản pháp luật?,Kênh YouTube chuyên môn,Tác giả có nổi tiếng không,https://thuvienphapluat.vn,Vì nó không yêu cầu mật khẩu,C,https://thuvienphapluat.vn
87,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Khi tra cứu văn bản pháp luật trực tuyến, tại sao việc kiểm tra hiệu lực của văn bản lại quan trọng?",Vứt bỏ các thiết bị cũ vào thùng rác tái chế thông thường.,"Vì văn bản có thể đã bị sửa đổi, thay thế hoặc hết hiệu lực",Kẻ tấn công thử mọi tổ hợp ký tự có thể có để tìm ra mật khẩu.,Quyền thay đổi dữ liệu của người khác mà không cần sự cho phép.,B,"Vì văn bản có thể đã bị sửa đổi, thay thế hoặc hết hiệu lực"
88,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Nền tảng nào được ví dụ là mô hình kiến tạo tri thức phổ thông, một ""Bách khoa toàn thư Mở""?",GitHub,Google Docs,Facebook,Wikipedia,D,Wikipedia
89,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Công cụ giao tiếp nào được xem là tiêu chuẩn vàng cho môi trường chuyên nghiệp với khả năng tổ chức trò chuyện theo ""kênh""?",Zalo,Slack,Paint,Viber,B,Slack
90,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,Đâu là một trong những thuận lợi chính mà hợp tác số mang lại?,Làm gia tăng rào cản địa lý và thời gian,Hạn chế sự sáng tạo và trao đổi ý tưởng,Phá vỡ rào cản địa lý và thời gian,Màu sắc background trong cuộc họp,C,Phá vỡ rào cản địa lý và thời gian
91,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Rủi ro về ""con người"" trong hợp tác số bao gồm hiện tượng nào?","Xung đột, thiếu tin tưởng, và hiện tượng ""ăn theo"" (Social Loafing)",Sử dụng chung một thiết bị để truy cập nhiều tài khoản khác nhau.,"Mật mã học cần khóa để giải mã, trong khi steganography không cần.",Cho phép nhiều người cùng chỉnh sửa trực tiếp mà không cần trao đổi,A,"Xung đột, thiếu tin tưởng, và hiện tượng ""ăn theo"" (Social Loafing)"
92,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Khi bạn vô tình gửi một email chứa thông tin nhạy cảm đến nhầm người, việc đầu tiên bạn nên làm là gì?","Misinformation được lan truyền qua email, trong khi Disinformation được lan truyền qua mạng xã hội.","Misinformation là thông tin sai về khoa học, trong khi Disinformation là thông tin sai về chính trị.",Thu hồi email (nếu có thể) và ngay lập tức liên hệ với người nhận để giải thích và đề nghị họ xóa email,Các kim loại có tính chất hóa học đối kháng nhau và không thể được sử dụng cùng lúc trong một thiết bị.,C,Thu hồi email (nếu có thể) và ngay lập tức liên hệ với người nhận để giải thích và đề nghị họ xóa email
93,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Hành vi nào sau đây có thể được coi là ""quấy rối trực tuyến"" (Online Harassment)?",Vi phạm bản quyền nội dung.,Không cần lọc thời gian,Chuyên gia phần cứng.,"Đặt trạng thái ""Đang bận""",D,"Đặt trạng thái ""Đang bận"""
94,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,Bạn nhận thấy một thành viên trong nhóm thường xuyên bị loại khỏi các kênh thông tin quan trọng. Bạn nên,Chủ động thêm họ vào các kênh và nhắc nhở người phụ trách về sự thiếu sót này,"Lọc thay đổi thứ tự các dòng, còn Sắp xếp chỉ hiển thị dữ liệu thỏa điều kiện","Liên tục gửi tin nhắn không mong muốn, đe dọa hoặc bình luận xúc phạm cá nhân",Phân tích các loại rác thải để hiểu về thói quen tiêu dùng của một tổ chức.,A,Chủ động thêm họ vào các kênh và nhắc nhở người phụ trách về sự thiếu sót này
95,Module 2. Giao tiếp và hợp tác trong môi trường số,2,3,"Khi sử dụng hình ảnh từ Internet cho bài thuyết trình công việc, điều quan trọng nhất cần làm là:",Gửi ngay một email xin lỗi đến tất cả mọi người trong danh sách liên lạc,"Kỹ năng công nghệ, nhận thức kỹ thuật số, trách nhiệm công dân số.",Kiểm tra giấy phép (license) của hình ảnh và ghi nguồn đầy đủ nếu cần,Quét hệ thống để tìm kiếm các lỗ hổng bảo mật và đề xuất các bản vá.,C,Kiểm tra giấy phép (license) của hình ảnh và ghi nguồn đầy đủ nếu cần
96,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,"Trong một cuộc khảo sát trực tuyến ẩn danh, một thành viên đã viết những lời lẽ tiêu cực, không mang tính xây dựng về đồng nghiệp. Hành động này chủ yếu vi phạm nguyên tắc nào?",Khóa riêng tư (private key) của người gửi.,Giúp bạn có nhiều lượt thích và tương tác hơn.,Lập trình các ứng dụng di động phức tạp.,Trung thực và tính xây dựng trong phản hồi,D,Trung thực và tính xây dựng trong phản hồi
97,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Điều quan trọng nhất để khuyến khích sự tham gia trong diễn đàn trực tuyến là?,Kiểm duyệt,Tính tương tác,Chức năng,Thiết kế,B,Tính tương tác
98,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Công cụ nào được giới thiệu trong bài giảng để tìm kiếm các bài viết kiểm chứng từ những tổ chức uy tín trên toàn cầu?,Kế hoạch trung hạn (Quý/Tháng),Google Search thông thường.,Tối ưu hóa tốc độ Internet.,Google Fact Check Explorer.,D,Google Fact Check Explorer.
99,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,"Nếu đã lỡ đăng tải hoặc chia sẻ tin giả, hành động nào sau đây được cho là có trách nhiệm nhất?","Gỡ bỏ thông tin, đăng bài đính chính và xin lỗi.",Chỉnh sửa bài đăng một chút để thông tin bớt sai lệch.,Khóa tài khoản tạm thời để tránh bị chỉ trích.,Giúp nội dung trở nên phức tạp và học thuật hơn.,A,"Gỡ bỏ thông tin, đăng bài đính chính và xin lỗi."
100,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Nguyên tắc khi phản ánh qua nền tảng số là gì?,Những quan điểm cá nhân được thu thập từ mạng xã hội,Luôn cập nhật các thiết bị và phần mềm mới nhất.,"Thông tin trung thực, đính kèm bằng chứng rõ ràng",Cung cấp các bộ lọc không khí và nước hiệu quả hơn.,C,"Thông tin trung thực, đính kèm bằng chứng rõ ràng"
101,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Vì sao cần tuân thủ quy tắc ứng xử khi tham gia hoạt động trực tuyến?,Hy vọng họ không đọc được,Chứng tỏ bạn quan trọng,File PDF thống kê dân số,Tất cả các lý do trên,D,Tất cả các lý do trên
102,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Điều gì quan trọng nhất để duy trì quy tắc ứng xử trên mạng?,Luôn đồng tình theo ý kiến số đông,Sự đồng hành và hợp tác của cộng đồng,Sử dụng quá nhiều tài nguyên hệ thống.,"Chia sẻ, Thích, Bình luận và Theo dõi.",B,Sự đồng hành và hợp tác của cộng đồng
103,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Bạn nên làm gì khi nhận được một tin nhắn đe dọa trên mạng?,Chia sẻ với bạn bè để xin lời khuyên,Nội dung đó đã có quá nhiều người sử dụng,Báo cáo tin nhắn với nhà cung cấp dịch vụ,Đưa ra quyết định dựa trên điều kiện.,C,Báo cáo tin nhắn với nhà cung cấp dịch vụ
104,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Hành vi công dân số có trách nhiệm gồm?,Năng lực quản lý dự án.,Tự động chia sẻ thông tin,Năng lực tra cứu pháp luật,Ứng xử có đạo đức trên mạng,D,Ứng xử có đạo đức trên mạng
105,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Thuận lợi vượt trội của hợp tác số là gì?,Đảm bảo mọi người đóng góp như nhau,Phá vỡ rào cản địa lý và thời gian,Lập kế hoạch tài chính cho bệnh viện.,Năng lực quản lý danh tính số.,B,Phá vỡ rào cản địa lý và thời gian
106,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Giao tiếp số trong giáo dục và hành chính cần nguyên tắc gì?,Ngôn ngữ chuẩn mực,Ai là người viết bài,Sử dụng tiếng lóng,Tôn trọng phản hồi,A,Ngôn ngữ chuẩn mực
107,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Hành động quan trọng nhất để bảo vệ quyền riêng tư trên mạng xã hội?,Cải thiện hiệu suất của nhân viên bán hàng.,"Một ngôn ngữ lập trình giả, không thể chạy được.",Đăng câu hỏi trên nhiều diễn đàn cùng lúc,Xem xét và điều chỉnh cài đặt quyền riêng tư,D,Xem xét và điều chỉnh cài đặt quyền riêng tư
108,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Sử dụng nền tảng số tiếp cận pháp luật thể hiện điều gì?,Ý thức pháp quyền và năng lực công dân,Vì công cụ tìm kiếm chỉ hiểu tiếng Anh,Quyền sử dụng ngôn từ thô tục khi phản hồi,Lỗi sản xuất trong hệ thống phanh của xe.,A,Ý thức pháp quyền và năng lực công dân
109,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Tại sao Zalo không phải là lựa chọn lý tưởng cho việc quản lý dự án nhóm?,Sau khi tác giả đăng ký với cơ quan chức năng,Kêu gọi đối tượng mục tiêu đăng kí theo dõi kênh,Vì thông tin quan trọng dễ bị trôi và khó quản lý,Chỉ tập trung vào một nhóm văn hóa chiếm đa số,C,Vì thông tin quan trọng dễ bị trôi và khó quản lý
110,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,"Theo Nghị định số (15/2020/NĐ-CP), mức phạt vi phạm hành chính đối với cá nhân đăng tin sai sự thật trên mạng xã hội",Cảnh cáo và và yêu cầu đính chính,Cảnh cáo và gửi thông báo yêu cầu kỷ luật về địa phương hoặc cơ quan chủ quản," Từ 2 - 6 triệu, buộc gỡ bỏ thông tin vi phạm. Trong trường hợp gây ảnh hưởng đến danh dự, uy tín của người khác 8 - 10 triệu"," Từ 5 - 10 triệu, buộc gỡ bỏ thông tin vi phạm. Trong trường hợp gây ảnh hưởng đến danh dự, uy tín của người khác 10 - 15 triệu",C," Từ 2 - 6 triệu, buộc gỡ bỏ thông tin vi phạm. Trong trường hợp gây ảnh hưởng đến danh dự, uy tín của người khác 8 - 10 triệu"
111,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,"Theo Điều 4 của Bộ Quy tắc ứng xử trên mạng xã hội, người dùng nên làm gì trước khi đăng ký, tham gia mạng xã hội?","VR được sử dụng cho giải trí, trong khi AR được sử dụng cho công việc.",Tìm hiểu và tuân thủ các điều khoản hướng dẫn sử dụng của nhà cung cấp,Các trang web khác nhau có yêu cầu về độ phức tạp mật khẩu khác nhau.,Cho phép nhiều người cùng chỉnh sửa trực tiếp mà không cần trao đổi,B,Tìm hiểu và tuân thủ các điều khoản hướng dẫn sử dụng của nhà cung cấp
112,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Bắt nạt trên mạng (cyber bullying) được định nghĩa là hành vi lặp đi lặp lại nhằm mục đích gì?,"Khiến đối tượng mục tiêu sợ hãi, tức giận hoặc xấu hổ",Kêu gọi đối tượng mục tiêu đăng kí theo dõi kênh,Phổ biến các hình thức xử phạt khi vi phạm bản quyền.,Gửi email giả dạng người tìm việc đính kèm mã độc.,A,"Khiến đối tượng mục tiêu sợ hãi, tức giận hoặc xấu hổ"
113,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,"""Nguyên tắc cộng đồng"" của một nền tảng mạng xã hội là gì?",Kẻ tấn công sử dụng các từ trong nhiều ngôn ngữ khác nhau để đoán mật khẩu.,Tranh luận công khai trên kênh chat chung cho đến khi có người thắng cuộc,Một bộ tiêu chuẩn về những điều được và không được phép làm trên nền tảng,Sức khỏe thể chất và tâm lý của người dùng khi tương tác với công nghệ.,C,Một bộ tiêu chuẩn về những điều được và không được phép làm trên nền tảng
114,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Cân bằng cuộc sống số bao gồm việc gì?,Kẻ tấn công tìm kiếm định nghĩa của các từ liên quan đến người dùng để đoán mật khẩu.,Tăng cường khả năng lưu trữ dữ liệu trên các thiết bị cá nhân như điện thoại và máy tính.,Làm cho việc lưu trữ dữ liệu trở nên kém an toàn hơn do phải phụ thuộc vào bên thứ ba.,"Quản lý thời gian phù hợp, ý thức về tác động của internet và duy trì tương tác ngoài đời",D,"Quản lý thời gian phù hợp, ý thức về tác động của internet và duy trì tương tác ngoài đời"
115,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,"""Danh tính số"" (Digital Identity) được định nghĩa là gì?","Sử dụng tính năng ""Comment"" hoặc ""Suggesting"" để đề xuất sửa đổi và tag người liên quan",Làm cho việc lưu trữ dữ liệu trở nên kém an toàn hơn do phải phụ thuộc vào bên thứ ba.,Thông tin về một thực thể được hệ thống máy tính sử dụng để đại diện cho đối tượng cụ thể,Kẻ tấn công tìm kiếm định nghĩa của các từ liên quan đến người dùng để đoán mật khẩu.,C,Thông tin về một thực thể được hệ thống máy tính sử dụng để đại diện cho đối tượng cụ thể
116,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,"Theo tài liệu, danh tính số được hình thành từ đâu?",Tạo ra một chu trình sản xuất và tiêu dùng liên tục không có điểm dừng.,Từ việc liên kết các dấu chân số riêng lẻ để tạo thành một hồ sơ hoàn chỉnh,Giảm giá thành của các sản phẩm mới để người tiêu dùng dễ dàng thay thế đồ cũ.,Việc nâng cao nhận thức về môi trường lại khiến người ta tiêu thụ nhiều hơn.,B,Từ việc liên kết các dấu chân số riêng lẻ để tạo thành một hồ sơ hoàn chỉnh
117,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Một trong những rủi ro tiềm ẩn khi danh tính số bị khai thác là gì?,"Infographic, hình ảnh",Bị spam quảng cáo,Dễ bị mất dữ liệu,Trở nên quá nổi tiếng,B,Bị spam quảng cáo
118,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,"""Dấu chân số"" (Digital Footprint) là gì?","Viết thật ngắn gọn, bỏ qua các từ không cần thiết.",Đưa ra phản hồi dựa trên sự hiểu biết đầy đủ về vấn đề,Những dấu vết dữ liệu được tạo ra khi sử dụng Internet,Hệ thống các bảng biểu hiển thị trên phần mềm Excel,C,Những dấu vết dữ liệu được tạo ra khi sử dụng Internet
119,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Dữ liệu của người dùng bị thu thập âm thầm mà họ không hề hay biết được gọi là gì?,Kịch bản chi tiết,Dữ liệu mã hóa,Dấu chân số chủ động,Dấu chân số bị động,D,Dấu chân số bị động
120,Module 2. Giao tiếp và hợp tác trong môi trường số,2,4,Đâu là một trong những lợi ích của việc các nhà cung cấp dịch vụ thu thập dữ liệu về hành vi tương tác trên môi trường mạng của người dùng?,Việc sử dụng năng lượng tái tạo lại gây ra các vấn đề môi trường khác.,Cung cấp các khóa học trực tuyến miễn phí về khoa học môi trường.,Nâng cấp các tính năng của ứng dụng số để đem lại trải nghiệm tốt hơn,Gây ô nhiễm nguồn nước do sử dụng hóa chất trong quá trình khai thác.,C,Nâng cấp các tính năng của ứng dụng số để đem lại trải nghiệm tốt hơn
