ID,CourseContentId,IdContent,QuestionType,QuestionContent,AAnsver,BAnswer,CAnswer,DAnswer,Answer,ResultAnswer
104,Module 1. Khai thác dữ liệu và thông tin,1,4,Công cụ InVID dùng để:,Kiểm tra nguồn video,Làm video ca nhạc,Tìm cụm từ trong tiêu đề,AI intitle:vnexpress,A,Kiểm tra nguồn video
105,Module 1. Khai thác dữ liệu và thông tin,1,4,TinEye giúp xác minh:,Văn bản,Video,Hình ảnh,Âm thanh,C,Hình ảnh
106,Module 1. Khai thác dữ liệu và thông tin,1,4,Tin giả thường có đặc điểm:,Có nguồn gốc rõ ràng,"Giật gân, không có căn cứ",Biểu đồ cột (Column Chart),Được xuất bản bởi chính phủ,B,"Giật gân, không có căn cứ"
107,Module 1. Khai thác dữ liệu và thông tin,1,4,Misinformation là gì?,Chuyên gia phân tích dữ liệu.,Thông tin sai nhưng không cố ý,Để ẩn đi các dữ liệu quan trọng,Thêm nhiều hiệu ứng đặc biệt,B,Thông tin sai nhưng không cố ý
108,Module 1. Khai thác dữ liệu và thông tin,1,4,Disinformation là gì?,Thông tin thiếu chính xác do lỗi đánh máy,Thông tin sai được chia sẻ có chủ đích,Gửi nhầm dữ liệu cho người dùng khác.,Một loại lỗi thường gặp trong lập trình.,B,Thông tin sai được chia sẻ có chủ đích
109,Module 1. Khai thác dữ liệu và thông tin,1,4,Bias trong thông tin là:,Hoàn toàn loại bỏ công nghệ ra khỏi cuộc sống.,Thiên kiến hoặc lệch lạc trong đánh giá thông tin,Chỉ vi phạm nếu dùng cho mục đích thương mại.,Không thực sự tồn tại trong các hệ thống dữ liệu,B,Thiên kiến hoặc lệch lạc trong đánh giá thông tin
110,Module 1. Khai thác dữ liệu và thông tin,1,4,Confirmation Bias là hiện tượng:,"Định dạng là Percentage, cần chuyển về Text",Chỉ tin thông tin củng cố niềm tin có sẵn,Gõ bàn phím máy tính quá nhiều gây mỏi cơ cổ.,Nhấn vào các liên kết không rõ nguồn gốc,B,Chỉ tin thông tin củng cố niềm tin có sẵn
111,Module 1. Khai thác dữ liệu và thông tin,1,4,Lateral Reading là gì?,Tối ưu hóa công cụ tìm kiếm (SEO).,Đọc các nguồn khác nhau để xác minh,"Quét, Nhận dạng, Lọc và Tin tưởng.",Làm giảm giá trị thẩm mỹ của cảnh quan.,B,Đọc các nguồn khác nhau để xác minh
112,Module 1. Khai thác dữ liệu và thông tin,1,4,Công cụ nào giúp kiểm chứng tin lan truyền trên mạng?,Hoaxy,Excel,TikTok,Word,A,Hoaxy
113,Module 1. Khai thác dữ liệu và thông tin,1,4,FactCheck.org là:,Người đánh giá chính xác nhất.,Tổ chức kiểm chứng thông tin,Tốc độ phản hồi nhanh chóng,Viết lại hoàn toàn thông tin đó,B,Tổ chức kiểm chứng thông tin
114,Module 1. Khai thác dữ liệu và thông tin,1,4,Snopes.com giúp:,Làm giảm hiệu quả của các tác vụ,Báo cáo từ người dân địa phương.,Kiểm tra độ xác thực của tin tức,Chi phí và thời gian sản xuất,C,Kiểm tra độ xác thực của tin tức
115,Module 1. Khai thác dữ liệu và thông tin,1,4,Công cụ kiểm tra AI-generated text:,ChatGPT,GPTZero,Notepad,Zoom,B,GPTZero
116,Module 1. Khai thác dữ liệu và thông tin,1,4,Tại sao cần đánh giá thông tin số?,Ngồi sai tư thế khi làm việc với máy tính để bàn.,"Để đảm bảo tiếp cận thông tin đúng, chính xác",Gây ô nhiễm tiếng ồn từ các trung tâm dữ liệu.,Làm cho nội dung trở nên độc đáo và khác biệt.,B,"Để đảm bảo tiếp cận thông tin đúng, chính xác"
117,Module 1. Khai thác dữ liệu và thông tin,1,4,Một lợi ích của thông tin chính xác là gì?,Hy vọng họ không đọc được,Thúc đẩy kinh tế tuần hoàn.,Hỗ trợ ra quyết định hiệu quả,Trả lời tin nhắn ngay lập tức.,C,Hỗ trợ ra quyết định hiệu quả
118,Module 1. Khai thác dữ liệu và thông tin,1,4,Công cụ nào dưới đây KHÔNG dùng để xác minh thông tin?,Google Maps.,Wikipedia,Zalo Chat,TinEye,C,Zalo Chat
119,Module 1. Khai thác dữ liệu và thông tin,1,4,Công cụ nào hỗ trợ phân tích dữ liệu số?,Excel,TikTok,ZingMP3,Paint,A,Excel
120,Module 1. Khai thác dữ liệu và thông tin,1,4,Nguồn thông tin đáng tin cậy là:,"Trang chính phủ, viện nghiên cứu, báo chí uy tín",Khả năng tương tác với các ứng dụng di động.,Nói thật nhanh để truyền tải nhiều thông tin,Báo cáo tài khoản của người có ý kiến trái chiều,A,"Trang chính phủ, viện nghiên cứu, báo chí uy tín"
